$DATA1 SOURCE='HSPICE' VERSION='H-2013.03-SP1 32-BIT'
$OPTION MEASFORM=3
.TITLE '*ama2 test cout'
tplh_a00,tplh_a01,tplh_a10,tplh_a11,tphl_a00,tphl_a01,tphl_a10,tphl_a11,e_in,e_fa,e_out,temper,alter#
failed,   failed,   failed,   failed,   failed,   failed,   failed,   failed,-2.330e-16,-4.857e-17,-8.834e-17,  25.0000,1
