$DATA1 SOURCE='HSPICE' VERSION='H-2013.03-SP1 32-BIT'
$OPTION MEASFORM=3
.TITLE '*ama1 test sum'
tphl_0b0,tphl_0b1,tphl_a01,tphl_1b0,tphl_10c,tplh_0b0,tplh_0b1,tplh_10c,tplh_1b0,tplh_a01,e_in,e_fa,e_out,temper,alter#
failed,   failed,   failed,   failed,   failed,   failed,   failed,   failed,   failed,   failed,-3.641e-16,-1.539e-16,-1.903e-16,  25.0000,1
