$DATA1 SOURCE='HSPICE' VERSION='H-2013.03-SP1 32-BIT'
$OPTION MEASFORM=3
.TITLE '*ama2 test sum'
tplh_00c,tplh_1b1,tplh_11c,tplh_a01,tplh_01c,tphl_a01,tphl_11c,tphl_1b1,tphl_00c,tphl_01c,e_in,e_fa,e_out,temper,alter#
5.540e-11, 6.909e-11, 6.334e-11, 7.415e-11, 5.527e-11, 8.162e-11, 4.226e-11, 7.249e-11, 4.297e-11, 3.728e-11,-1.401e-15,-2.118e-15,-1.811e-15,  25.0000,1
