$DATA1 SOURCE='HSPICE' VERSION='H-2013.03-SP1 32-BIT'
$OPTION MEASFORM=3
.TITLE '*ama2 test cout'
tplh_a00,tplh_a01,tplh_a10,tplh_a11,tphl_a00,tphl_a01,tphl_a10,tphl_a11,e_in,e_fa,e_out,temper,alter#
3.678e-11, 3.789e-11, 3.712e-11, 3.734e-11, 3.276e-11, 3.357e-11, 3.280e-11, 3.261e-11,-6.194e-15,-5.345e-14,   0.,  25.0000,1
